CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_REDE;TP_CATEGORIA_ADMINISTRATIVA;IN_COMUNITARIA;IN_CONFESSIONAL;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;ANO_BASE
1;13;1301704;0;2;1;2;4;0;0;1205437;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;5;8;0;0;13;13;0;0;0;0;0;0;0;0;0;0;4;1;5;3;0;0;0;3;0;5;0;1;4;22;17;5;0;0;0;4;3;4;8;1;2;0;3;1;9;0;4;5;5;5;0;0;0;0;1;0;0;2;1;1;0;1;0;4;0;0;0;13;0;22;0;5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;19;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1538461538461537;2023
1;13;1301902;0;2;1;2;4;0;0;89379;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;12;1;0;0;13;7;1;0;5;0;0;0;0;0;0;0;4;2;1;4;1;1;0;0;0;5;0;0;8;11;9;2;0;0;0;5;1;0;1;4;0;0;0;0;6;0;0;5;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;13;0;11;0;1;0;0;0;0;0;6;0;0;0;0;6;1;0;5;0;4;0;0;0;0;4;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;9;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8461538461538461;2023
1;13;1301902;0;2;2;2;4;0;0;1363693;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;5;7;0;0;11;8;3;0;0;0;0;0;1;0;0;0;5;2;2;1;2;0;0;7;0;5;0;0;0;29;11;18;0;0;0;9;5;6;4;5;0;0;16;0;13;0;0;0;4;2;2;0;0;0;2;0;1;1;0;0;0;2;0;2;0;0;0;12;0;29;0;4;0;2;0;1;0;11;0;0;0;0;11;0;0;11;0;24;0;0;0;0;24;1;0;24;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;29;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5833333333333334;2023
1;13;1302504;0;2;2;2;4;0;0;1363693;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;8;4;0;0;12;11;1;0;0;0;0;0;0;0;0;0;6;2;1;2;0;0;1;10;0;2;0;0;0;44;21;23;0;0;0;16;11;5;5;5;1;1;29;2;13;0;0;0;4;3;1;0;0;0;2;1;0;0;0;1;0;2;0;2;0;0;0;12;0;44;0;4;0;1;0;1;0;11;0;0;0;0;11;0;0;11;0;41;0;0;0;0;41;3;0;41;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;43;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;2023
1;13;1302504;0;2;2;2;4;0;0;99968;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;17;4;0;0;21;20;1;0;0;0;0;0;0;0;0;0;9;4;4;2;2;0;0;14;0;7;0;0;0;74;47;27;0;0;0;26;18;12;7;9;2;0;40;2;32;0;0;0;8;7;1;0;0;0;2;3;3;0;0;0;0;6;0;2;0;0;0;21;0;74;0;8;0;0;0;0;0;21;0;0;0;0;21;0;0;21;0;65;0;0;0;0;65;4;0;65;0;8;0;0;0;0;8;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;73;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.380952380952381;2023
1;13;1302603;1;1;1;1;1;0;0;1270121;"""0115L07""";1;11;115;2;1;1;1;1;30;30;0;0;30;0;0;0;48;48;0;0;48;0;0;0;11;5;6;11;0;11;3;8;0;0;0;0;0;0;0;0;0;3;2;2;1;1;2;0;0;2;8;0;0;1;130;86;44;130;0;0;22;37;16;20;17;16;2;17;9;94;3;2;5;20;13;7;20;0;0;4;8;2;1;2;2;1;3;2;13;1;1;0;11;0;130;0;20;0;28;2;28;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;2;0;51;51;49;3;27;0;12;12;11;0;5;0;6;5;0;102;28;0;19;1;0;0;0;0;0;60;3;60;18;25;3;25;5;0;0;0;0;0.0;2023
1;13;1302603;1;1;1;1;1;0;0;65426;"""0115L02""";1;11;115;2;1;1;1;1;28;28;0;0;28;0;0;0;80;80;0;0;80;0;0;0;21;16;5;21;0;21;0;18;3;0;0;0;0;0;0;0;0;14;2;1;3;1;0;0;3;0;13;0;2;3;139;105;34;139;0;0;70;33;15;5;5;8;3;19;9;100;1;3;7;7;7;0;7;0;0;3;3;0;1;0;0;0;0;0;7;0;0;0;21;0;139;0;7;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;6;0;2;0;55;55;54;1;33;0;3;3;3;0;3;0;18;3;0;123;16;0;7;0;0;0;0;0;0;47;6;46;6;22;0;22;0;0;0;0;0;0.2857142857142857;2023
1;13;1302603;1;1;1;1;1;0;0;33083;"""0115L03""";1;11;115;2;1;1;1;1;28;28;0;0;28;0;0;0;62;62;0;0;62;0;0;0;14;10;4;14;0;14;0;14;0;0;0;0;0;0;0;0;0;12;0;0;1;1;0;0;7;1;6;0;0;0;129;86;43;129;0;0;52;33;20;7;13;2;2;40;12;71;1;0;5;4;2;2;4;0;0;1;2;1;0;0;0;0;2;0;2;0;0;0;14;0;129;0;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;3;0;2;0;41;41;40;0;20;0;0;0;0;0;0;0;12;2;0;101;28;0;4;0;0;0;0;0;0;39;2;38;2;10;0;10;0;0;0;0;0;0.35714285714285715;2023
1;13;1302603;1;1;1;1;1;0;0;27733;"""0115L04""";1;11;115;2;1;1;1;1;50;50;0;0;50;0;0;0;258;258;0;0;258;0;0;0;40;35;5;40;0;40;0;29;11;0;0;0;0;0;0;0;3;33;1;1;1;1;0;0;11;1;26;1;1;0;327;202;125;327;0;3;173;72;37;15;20;7;0;80;14;216;1;8;8;16;14;2;16;0;0;8;6;2;0;0;0;0;3;2;11;0;0;0;40;0;327;0;16;0;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;13;0;8;0;107;107;90;0;58;0;6;6;6;0;3;0;32;8;0;264;63;0;10;6;0;0;0;0;0;108;12;108;8;45;0;45;0;0;0;0;0;0.175;2023
1;13;1302603;1;1;1;1;1;0;0;1128322;"""0115L06""";1;11;115;2;1;1;1;1;30;0;30;0;30;0;0;0;79;0;79;0;79;0;0;0;12;7;5;0;12;12;0;11;1;0;0;0;0;0;0;0;0;9;1;1;0;1;0;0;4;1;7;0;0;0;169;88;81;0;169;0;65;64;16;10;8;5;1;42;13;101;5;1;7;13;8;5;0;13;0;6;7;0;0;0;0;0;6;0;6;1;0;0;12;0;169;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;0;3;0;63;63;63;0;31;0;4;4;4;0;2;0;11;1;0;140;29;0;12;1;0;0;0;0;0;63;7;62;8;35;4;35;4;1;0;1;0;0.5833333333333334;2023
1;13;1302603;1;1;1;1;1;0;0;34646;"""0115L13""";1;11;115;2;1;1;1;1;128;64;64;0;128;0;0;0;437;222;215;0;437;0;0;0;83;54;29;83;0;83;0;65;18;0;0;0;0;0;0;0;0;70;4;3;2;4;0;0;21;2;59;0;0;1;762;504;258;491;271;0;389;139;76;61;65;26;6;141;41;488;5;66;21;54;35;19;31;23;0;30;11;4;2;4;2;1;14;6;32;1;0;1;83;0;762;0;54;0;5;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;36;32;0;12;0;265;264;226;2;133;0;21;21;19;0;11;0;73;10;0;649;113;0;45;9;0;0;0;0;0;236;30;235;32;76;3;76;11;0;0;0;0;0.26506024096385544;2023
1;13;1302603;1;1;1;1;2;0;0;82661;"""0115L13""";1;11;115;2;1;1;1;1;80;40;40;0;80;0;0;0;509;292;217;0;509;0;0;0;76;46;30;38;38;76;48;0;28;0;0;0;0;0;0;0;1;66;3;2;0;3;1;0;23;1;46;1;2;3;354;228;126;173;181;1;241;55;25;13;15;4;0;78;12;180;8;17;59;33;24;9;18;15;0;17;8;3;1;3;1;0;6;1;13;1;0;12;76;0;354;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;22;0;264;90;0;24;9;0;0;0;0;0;9;0;9;2;97;8;97;13;0;0;0;0;0.631578947368421;2023
1;13;1302603;1;1;1;2;4;0;0;51393;"""0115L15""";1;11;115;2;0;1;1;1;119;0;119;0;115;0;4;0;42;0;42;0;38;0;4;0;18;11;7;0;18;14;14;14;0;0;0;0;0;4;0;0;0;10;5;0;1;0;0;2;7;0;3;0;0;8;30;22;8;0;30;0;16;5;1;2;4;2;0;3;0;5;0;0;22;19;14;5;0;19;0;10;3;1;1;3;1;0;1;0;2;0;0;16;18;0;30;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;23;7;0;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2222222222222223;2023
1;13;1302603;1;1;2;2;5;0;0;46846;"""0115L04""";1;11;115;2;0;1;1;1;293;134;159;0;240;0;53;0;49;1;48;0;46;0;3;0;32;18;14;0;32;32;20;10;0;2;0;0;0;0;0;0;0;22;5;1;2;1;0;1;31;0;0;0;0;1;93;56;37;12;81;0;56;15;11;4;3;3;1;75;1;9;1;0;7;16;8;8;7;9;0;7;4;3;1;0;1;0;12;0;3;0;0;1;32;0;93;0;16;0;0;0;0;0;3;0;0;0;0;3;3;0;0;0;9;0;0;0;0;9;9;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;26;0;59;34;0;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.03125;2023
1;13;1302603;1;1;2;2;5;0;0;46845;"""0115L13""";1;11;115;2;0;1;1;1;381;240;141;0;240;0;141;0;35;0;35;0;34;0;1;0;28;22;6;0;28;28;17;9;0;2;0;0;0;0;0;0;0;21;2;1;1;2;1;0;24;0;4;0;0;0;42;34;8;0;42;0;29;2;3;2;4;2;0;33;1;8;0;0;0;5;5;0;0;5;0;1;0;2;0;1;1;0;1;1;3;0;0;0;28;0;42;0;5;0;0;0;0;0;4;0;0;0;0;4;4;0;0;0;5;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;24;0;5;37;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5714285714285714;2023
1;13;1302603;1;2;1;2;4;0;0;1286429;"""0115L02""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;10;3;0;0;8;8;0;0;0;0;0;0;5;0;0;0;3;3;1;3;2;1;0;2;0;4;0;0;7;14;9;5;0;0;0;2;3;2;4;2;1;0;3;0;5;0;0;6;3;1;2;0;0;0;0;0;1;1;1;0;0;2;0;0;0;0;1;13;0;13;1;3;0;0;0;0;0;11;0;0;0;0;11;0;0;11;0;11;0;0;0;0;11;0;0;11;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;0;8;6;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5384615384615384;2023
1;13;1302603;1;2;1;2;4;0;0;1183559;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;52;23;0;0;42;42;0;0;0;0;0;0;33;0;0;0;23;11;13;11;13;4;0;15;1;35;2;0;22;113;73;40;0;0;0;30;19;21;13;19;11;0;32;1;51;2;0;27;12;6;6;0;0;0;2;1;3;2;1;3;0;2;0;4;0;0;6;75;0;112;1;11;1;0;0;0;0;69;0;0;0;0;69;0;0;69;0;107;0;0;0;0;107;3;0;104;0;11;0;0;0;0;11;1;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;44;0;63;50;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6133333333333333;2023
1;13;1302603;1;2;1;2;4;0;0;1125999;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;35;13;0;0;28;28;0;0;0;0;0;0;20;0;0;0;14;5;12;4;8;5;0;10;3;23;1;0;11;55;40;15;0;0;0;7;11;12;5;12;7;1;8;4;25;1;0;17;8;7;1;0;0;0;0;2;2;2;0;1;1;0;1;5;0;0;2;48;0;55;0;8;0;1;0;0;0;45;0;0;0;0;45;0;0;45;0;51;0;0;0;0;51;0;0;51;0;6;0;0;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;19;0;33;22;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7083333333333334;2023
1;13;1302603;1;2;1;2;4;0;0;89379;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;15;3;0;0;17;11;0;0;6;0;0;0;1;0;0;0;3;2;0;2;8;3;0;4;1;7;0;0;6;19;15;4;0;0;0;2;2;1;4;6;3;1;3;1;9;0;0;6;2;2;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;18;0;19;0;2;0;0;0;0;0;14;0;0;0;0;14;0;0;13;1;14;0;0;0;0;14;0;0;13;1;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;3;0;15;4;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.7222222222222222;2023
1;13;1302603;1;2;1;2;4;0;0;1420105;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;26;18;0;0;43;40;2;0;1;0;0;0;1;0;0;0;14;8;5;5;7;4;1;5;3;21;0;1;14;40;23;17;0;0;0;12;8;3;1;10;5;1;6;4;21;0;2;7;4;1;3;0;0;0;0;0;2;0;1;1;0;1;1;2;0;0;0;44;0;40;0;4;0;0;0;0;0;26;0;0;0;0;26;1;0;22;3;21;0;0;0;0;21;0;0;20;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;4;0;33;7;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7045454545454546;2023
1;13;1302603;1;2;1;2;4;0;0;1205437;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;19;3;0;0;19;8;7;0;4;0;0;0;3;0;0;0;3;6;4;4;3;1;1;11;2;8;0;0;1;31;22;9;0;0;0;6;7;5;6;6;1;0;13;1;16;0;1;0;2;2;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;22;0;31;0;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;5;0;24;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8636363636363636;2023
1;13;1302603;1;2;2;2;4;0;0;1363693;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;33;32;0;0;61;58;3;0;0;0;0;0;4;0;0;2;14;14;7;10;11;6;1;36;1;27;1;0;0;133;70;63;0;0;2;30;27;19;18;23;13;1;80;2;49;1;1;0;10;8;2;0;0;0;2;2;0;3;2;1;0;5;0;5;0;0;0;65;0;133;0;10;0;0;0;0;0;61;0;0;0;0;61;0;0;61;0;120;0;0;0;0;120;6;0;120;0;10;0;0;0;0;10;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;7;0;123;10;0;9;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1.0769230769230769;2023
1;13;1302603;1;2;2;2;4;0;0;1375276;"""0115L07""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;10;7;0;0;16;15;1;0;0;0;0;0;1;0;0;0;2;3;4;5;1;2;0;10;2;5;0;0;0;43;31;12;0;0;0;3;7;9;11;7;6;0;20;5;17;1;0;0;3;3;0;0;0;0;0;0;2;0;1;0;0;0;0;3;0;0;0;17;0;43;0;3;0;4;1;2;0;13;0;0;0;0;13;0;0;13;0;35;0;0;0;0;35;0;0;35;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;0;41;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.235294117647059;2023
1;13;1302603;1;2;2;2;4;0;0;99968;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;41;17;0;0;56;54;2;0;0;0;0;0;2;0;0;0;5;2;11;11;16;12;1;28;1;26;0;3;0;143;104;39;0;0;0;13;13;25;23;35;29;5;76;6;58;0;3;0;13;12;1;0;0;0;0;3;1;2;4;2;1;11;0;2;0;0;0;58;0;142;1;12;1;6;0;3;0;46;0;0;0;0;46;1;0;46;0;109;0;0;0;0;109;6;0;109;0;13;0;0;0;0;13;2;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;3;0;136;7;0;12;1;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;1.706896551724138;2023
1;13;1302603;1;2;2;2;4;0;0;1575905;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;11;2;0;0;12;10;2;0;0;0;0;0;1;0;0;0;4;2;3;1;3;0;0;2;0;5;0;1;5;11;8;3;0;0;0;5;1;3;0;2;0;0;2;0;4;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38461538461538464;2023
1;13;1302603;1;2;2;2;4;0;0;1186955;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;9;7;0;0;5;5;0;0;0;0;0;0;11;0;0;0;3;3;3;2;5;0;0;2;1;8;1;0;4;23;15;8;0;0;0;1;5;3;7;7;0;0;4;0;9;1;0;9;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;16;0;23;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;4;0;18;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1875;2023
1;13;1302603;1;2;2;2;5;0;0;1511134;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10;1;0;0;11;11;0;0;0;0;0;0;0;0;0;0;1;5;1;1;3;0;0;11;0;0;0;0;0;20;15;5;0;0;0;3;6;5;3;3;0;0;19;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.9090909090909092;2023
1;13;1302603;1;2;2;2;5;0;0;1511136;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;9;8;0;0;17;17;0;0;0;0;0;0;0;0;0;1;5;3;4;3;1;0;0;17;0;0;0;0;0;41;19;22;0;0;1;11;12;8;4;3;2;0;39;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;17;0;41;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;0;22;19;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6470588235294117;2023
